fdate,target_current_pair,predict_time,prediction,confidence_0,confidence_1,is_positive,model_version,fdate_hive_part,confidence,direction,year_week
20250502,USDCNH,2025-05-02 15:00:00,0.5962359,0.7475694444,0.3222222222,1,v2,p_20250502,0.3222222222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 15:30:00,0.5838228,0.7628472222,0.1475694444,0,v2,p_20250502,0.1475694444,BULLISH,2025_18
20250502,USDCNH,2025-05-02 15:30:00,0.5838228,0.7628472222,0.1475694444,0,v2,p_20250502,0.1475694444,BULLISH,2025_18
20250502,USDCNH,2025-05-02 16:00:00,0.71455735,0.9965277778,0.0763888889,0,v2,p_20250502,0.0763888889,BULLISH,2025_18
20250502,USDCNH,2025-05-02 16:00:00,0.71455735,0.9965277778,0.0763888889,0,v2,p_20250502,0.0763888889,BULLISH,2025_18
20250502,USDCNH,2025-05-02 16:30:00,0.6886827,0.9538194444,0.1260416667,0,v2,p_20250502,0.1260416667,BULLISH,2025_18
20250502,USDCNH,2025-05-02 16:30:00,0.6886827,0.9538194444,0.1260416667,0,v2,p_20250502,0.1260416667,BULLISH,2025_18
20250502,USDCNH,2025-05-02 17:00:00,0.7236723,0.9017361111,0.2100694444,1,v2,p_20250502,0.2100694444,BULLISH,2025_18
20250502,USDCNH,2025-05-02 17:00:00,0.7236723,0.9017361111,0.2100694444,1,v2,p_20250502,0.2100694444,BULLISH,2025_18
20250502,USDCNH,2025-05-02 17:30:00,0.6157356,0.8048611111,0.2902777778,1,v2,p_20250502,0.2902777778,BULLISH,2025_18
20250502,USDCNH,2025-05-02 17:30:00,0.6157356,0.8048611111,0.2902777778,1,v2,p_20250502,0.2902777778,BULLISH,2025_18
20250502,USDCNH,2025-05-02 18:00:00,0.56220394,0.8361111111,0.2534722222,1,v2,p_20250502,0.2534722222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 18:00:00,0.56220394,0.8361111111,0.2534722222,1,v2,p_20250502,0.2534722222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 18:30:00,0.5136699,0.9628472222,0.1003472222,0,v2,p_20250502,0.1003472222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 18:30:00,0.5136699,0.9628472222,0.1003472222,0,v2,p_20250502,0.1003472222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 19:00:00,0.28893542,0.9666666667,0.0472222222,0,v2,p_20250502,0.9666666667,BEARISH,2025_18
20250502,USDCNH,2025-05-02 19:00:00,0.28893542,0.9666666667,0.0472222222,0,v2,p_20250502,0.9666666667,BEARISH,2025_18
20250502,USDCNH,2025-05-02 19:30:00,0.6393537,0.8159722222,0.2,0,v2,p_20250502,0.2,BULLISH,2025_18
20250502,USDCNH,2025-05-02 19:30:00,0.6393537,0.8159722222,0.2,0,v2,p_20250502,0.2,BULLISH,2025_18
20250502,USDCNH,2025-05-02 20:00:00,0.68133646,0.6701388889,0.4034722222,1,v2,p_20250502,0.4034722222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 20:00:00,0.68133646,0.6701388889,0.4034722222,1,v2,p_20250502,0.4034722222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 20:30:00,0.78917533,0.4184027778,0.6493055556,1,v2,p_20250502,0.6493055556,BULLISH,2025_18
20250502,USDCNH,2025-05-02 20:30:00,0.78917533,0.4184027778,0.6493055556,1,v2,p_20250502,0.6493055556,BULLISH,2025_18
20250502,USDCNH,2025-05-02 21:00:00,0.74347013,0.2944444444,0.5666666667,1,v2,p_20250502,0.5666666667,BULLISH,2025_18
20250502,USDCNH,2025-05-02 21:00:00,0.74347013,0.2944444444,0.5666666667,1,v2,p_20250502,0.5666666667,BULLISH,2025_18
20250502,USDCNH,2025-05-02 21:30:00,0.64908487,0.7829861111,0.2190972222,1,v2,p_20250502,0.2190972222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 21:30:00,0.64908487,0.7829861111,0.2190972222,1,v2,p_20250502,0.2190972222,BULLISH,2025_18
20250502,USDCNH,2025-05-02 22:00:00,0.56915617,0.9284722222,0.1454861111,0,v2,p_20250502,0.1454861111,BULLISH,2025_18
20250502,USDCNH,2025-05-02 22:00:00,0.56915617,0.9284722222,0.1454861111,0,v2,p_20250502,0.1454861111,BULLISH,2025_18
20250502,USDCNH,2025-05-02 22:30:00,0.37771723,1.0,0.0850694444,0,v2,p_20250502,1.0,BEARISH,2025_18
20250502,USDCNH,2025-05-02 22:30:00,0.37771723,1.0,0.0850694444,0,v2,p_20250502,1.0,BEARISH,2025_18
20250502,USDCNH,2025-05-02 23:00:00,0.39001644,0.9631944444,0.1034722222,0,v2,p_20250502,0.9631944444,BEARISH,2025_18
20250502,USDCNH,2025-05-02 23:00:00,0.39001644,0.9631944444,0.1034722222,0,v2,p_20250502,0.9631944444,BEARISH,2025_18
20250502,USDCNH,2025-05-02 23:30:00,0.8437478,0.86875,0.2090277778,1,v2,p_20250502,0.2090277778,BULLISH,2025_18
20250502,USDCNH,2025-05-02 23:30:00,0.8437478,0.86875,0.2090277778,1,v2,p_20250502,0.2090277778,BULLISH,2025_18
20250503,USDCNH,2025-05-03 00:00:00,0.5415251,0.70625,0.3270833333,1,v2,p_20250503,0.3270833333,BULLISH,2025_18
20250503,USDCNH,2025-05-03 00:00:00,0.5415251,0.70625,0.3270833333,1,v2,p_20250503,0.3270833333,BULLISH,2025_18
20250503,USDCNH,2025-05-03 00:30:00,0.6715216,0.1809027778,0.6770833333,1,v2,p_20250503,0.6770833333,BULLISH,2025_18
20250503,USDCNH,2025-05-03 00:30:00,0.6715216,0.1809027778,0.6770833333,1,v2,p_20250503,0.6770833333,BULLISH,2025_18
20250503,USDCNH,2025-05-03 10:00:00,0.67219543,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 10:00:00,0.67219543,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 10:30:00,0.67219543,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 10:30:00,0.67219543,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 11:00:00,0.6921825,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 11:00:00,0.6921825,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 11:30:00,0.6921825,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 11:30:00,0.6921825,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 12:00:00,0.48878488,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 12:00:00,0.48878488,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 12:30:00,0.48878488,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 12:30:00,0.48878488,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 13:00:00,0.6485419,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 13:00:00,0.6485419,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 13:30:00,0.6485419,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 13:30:00,0.6485419,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 14:00:00,0.702172,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 14:00:00,0.702172,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 14:30:00,0.702172,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 14:30:00,0.702172,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 15:00:00,0.47362053,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 15:00:00,0.47362053,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 15:30:00,0.47362053,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 15:30:00,0.47362053,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 16:00:00,0.73604643,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 16:00:00,0.73604643,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 16:30:00,0.73604643,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 16:30:00,0.73604643,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 17:00:00,0.4259993,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 17:00:00,0.4259993,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 17:30:00,0.4259993,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 17:30:00,0.4259993,0.9065972222,0.0954861111,0,v2,p_20250503,0.9065972222,BEARISH,2025_18
20250503,USDCNH,2025-05-03 18:00:00,0.50486827,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 18:00:00,0.50486827,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 18:30:00,0.50486827,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 18:30:00,0.50486827,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 19:00:00,0.5580004,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 19:00:00,0.5580004,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 19:30:00,0.5580004,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 19:30:00,0.5580004,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 20:00:00,0.6112566,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 20:00:00,0.6112566,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 20:30:00,0.6112566,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 20:30:00,0.6112566,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 21:00:00,0.6757718,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 21:00:00,0.6757718,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 21:30:00,0.6757718,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 21:30:00,0.6757718,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 22:00:00,0.54731405,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 22:00:00,0.54731405,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 22:30:00,0.54731405,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 22:30:00,0.54731405,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 23:00:00,0.65881914,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 23:00:00,0.65881914,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 23:30:00,0.65881914,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250503,USDCNH,2025-05-03 23:30:00,0.65881914,0.9065972222,0.0954861111,0,v2,p_20250503,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 00:00:00,0.5294129,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 00:00:00,0.5294129,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 00:30:00,0.5294129,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 00:30:00,0.5294129,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 10:00:00,0.63090026,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 10:00:00,0.63090026,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 10:30:00,0.63090026,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 10:30:00,0.63090026,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 11:00:00,0.7415083,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 11:00:00,0.7415083,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 11:30:00,0.7415083,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 11:30:00,0.7415083,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 12:00:00,0.7447176,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 12:00:00,0.7447176,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 12:30:00,0.7447176,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 12:30:00,0.7447176,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 13:30:00,0.7349778,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 13:30:00,0.7349778,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 14:00:00,0.7035081,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 14:00:00,0.7035081,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 14:30:00,0.7035081,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 14:30:00,0.7035081,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 15:00:00,0.57003415,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 15:00:00,0.57003415,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 15:30:00,0.57003415,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 15:30:00,0.57003415,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 16:00:00,0.8685269,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 16:00:00,0.8685269,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 16:30:00,0.8685269,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 16:30:00,0.8685269,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 17:00:00,0.53185207,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 17:00:00,0.53185207,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 17:30:00,0.53185207,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 17:30:00,0.53185207,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 18:00:00,0.22810991,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 18:00:00,0.22810991,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 18:30:00,0.22810991,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 18:30:00,0.22810991,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 19:00:00,0.6330027,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 19:00:00,0.6330027,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 19:30:00,0.6330027,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 19:30:00,0.6330027,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 20:00:00,0.7938428,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 20:00:00,0.7938428,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 20:30:00,0.7938428,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 20:30:00,0.7938428,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 21:00:00,0.65511316,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 21:00:00,0.65511316,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 21:30:00,0.65511316,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 21:30:00,0.65511316,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 22:00:00,0.47148636,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 22:00:00,0.47148636,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 22:30:00,0.47148636,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 22:30:00,0.47148636,0.9065972222,0.0954861111,0,v2,p_20250504,0.9065972222,BEARISH,2025_18
20250504,USDCNH,2025-05-04 23:00:00,0.72015417,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 23:00:00,0.72015417,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 23:30:00,0.72015417,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250504,USDCNH,2025-05-04 23:30:00,0.72015417,0.9065972222,0.0954861111,0,v2,p_20250504,0.0954861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 00:00:00,0.5991818,0.9065972222,0.0954861111,0,v2,p_20250505,0.0954861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 00:00:00,0.5991818,0.9065972222,0.0954861111,0,v2,p_20250505,0.0954861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 00:30:00,0.5991818,0.9065972222,0.0954861111,0,v2,p_20250505,0.0954861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 00:30:00,0.5991818,0.9065972222,0.0954861111,0,v2,p_20250505,0.0954861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 10:00:00,0.6379603,0.5875,0.4010416667,1,v2,p_20250505,0.4010416667,BULLISH,2025_18
20250505,USDCNH,2025-05-05 10:00:00,0.6379603,0.5875,0.4010416667,1,v2,p_20250505,0.4010416667,BULLISH,2025_18
20250505,USDCNH,2025-05-05 10:30:00,0.86262834,0.7736111111,0.1388888889,0,v2,p_20250505,0.1388888889,BULLISH,2025_18
20250505,USDCNH,2025-05-05 10:30:00,0.86262834,0.7736111111,0.1388888889,0,v2,p_20250505,0.1388888889,BULLISH,2025_18
20250505,USDCNH,2025-05-05 11:00:00,0.82125974,0.9357638889,0.0493055556,0,v2,p_20250505,0.0493055556,BULLISH,2025_18
20250505,USDCNH,2025-05-05 11:00:00,0.82125974,0.9357638889,0.0493055556,0,v2,p_20250505,0.0493055556,BULLISH,2025_18
20250505,USDCNH,2025-05-05 11:30:00,0.782572,0.8708333333,0.1583333333,0,v2,p_20250505,0.1583333333,BULLISH,2025_18
20250505,USDCNH,2025-05-05 11:30:00,0.782572,0.8708333333,0.1583333333,0,v2,p_20250505,0.1583333333,BULLISH,2025_18
20250505,USDCNH,2025-05-05 12:00:00,0.37018552,0.734375,0.3319444444,0,v2,p_20250505,0.734375,BEARISH,2025_18
20250505,USDCNH,2025-05-05 12:00:00,0.37018552,0.734375,0.3319444444,0,v2,p_20250505,0.734375,BEARISH,2025_18
20250505,USDCNH,2025-05-05 12:30:00,0.6214093,0.0375,0.746875,1,v2,p_20250505,0.746875,BULLISH,2025_18
20250505,USDCNH,2025-05-05 12:30:00,0.6214093,0.0375,0.746875,1,v2,p_20250505,0.746875,BULLISH,2025_18
20250505,USDCNH,2025-05-05 13:00:00,0.57510656,0.0416666667,0.7489583333,1,v2,p_20250505,0.7489583333,BULLISH,2025_18
20250505,USDCNH,2025-05-05 13:00:00,0.57510656,0.0416666667,0.7489583333,1,v2,p_20250505,0.7489583333,BULLISH,2025_18
20250505,USDCNH,2025-05-05 13:30:00,0.49855438,0.1052083333,0.6243055556,0,v2,p_20250505,0.1052083333,BEARISH,2025_18
20250505,USDCNH,2025-05-05 13:30:00,0.49855438,0.1052083333,0.6243055556,0,v2,p_20250505,0.1052083333,BEARISH,2025_18
20250505,USDCNH,2025-05-05 14:00:00,0.64634794,0.421875,0.3423611111,1,v2,p_20250505,0.3423611111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 14:00:00,0.64634794,0.421875,0.3423611111,1,v2,p_20250505,0.3423611111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 14:30:00,0.6368401,0.7892361111,0.1784722222,0,v2,p_20250505,0.1784722222,BULLISH,2025_18
20250505,USDCNH,2025-05-05 14:30:00,0.6368401,0.7892361111,0.1784722222,0,v2,p_20250505,0.1784722222,BULLISH,2025_18
20250505,USDCNH,2025-05-05 15:00:00,0.55679095,0.5555555556,0.4204861111,1,v2,p_20250505,0.4204861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 15:00:00,0.55679095,0.5555555556,0.4204861111,1,v2,p_20250505,0.4204861111,BULLISH,2025_18
20250505,USDCNH,2025-05-05 15:30:00,0.38370442,0.0378472222,0.7552083333,0,v2,p_20250505,0.0378472222,BEARISH,2025_18
20250505,USDCNH,2025-05-05 15:30:00,0.38370442,0.0378472222,0.7552083333,0,v2,p_20250505,0.0378472222,BEARISH,2025_18
20250505,USDCNH,2025-05-05 16:00:00,0.2992774,0.0461805556,0.8315972222,0,v2,p_20250505,0.0461805556,BEARISH,2025_18
20250505,USDCNH,2025-05-05 16:00:00,0.2992774,0.0461805556,0.8315972222,0,v2,p_20250505,0.0461805556,BEARISH,2025_18
20250505,USDCNH,2025-05-05 16:30:00,0.502743,0.0868055556,0.6826388889,1,v2,p_20250505,0.6826388889,BULLISH,2025_18
20250505,USDCNH,2025-05-05 16:30:00,0.502743,0.0868055556,0.6826388889,1,v2,p_20250505,0.6826388889,BULLISH,2025_18
20250505,USDCNH,2025-05-05 17:00:00,0.30733326,0.1854166667,0.5583333333,0,v2,p_20250505,0.1854166667,BEARISH,2025_18
20250505,USDCNH,2025-05-05 17:00:00,0.30733326,0.1854166667,0.5583333333,0,v2,p_20250505,0.1854166667,BEARISH,2025_18
20250505,USDCNH,2025-05-05 17:30:00,0.21608073,0.8121527778,0.2017361111,0,v2,p_20250505,0.8121527778,BEARISH,2025_18
20250505,USDCNH,2025-05-05 17:30:00,0.21608073,0.8121527778,0.2017361111,0,v2,p_20250505,0.8121527778,BEARISH,2025_18
20250505,USDCNH,2025-05-05 18:00:00,0.21680926,0.8236111111,0.2993055556,0,v2,p_20250505,0.8236111111,BEARISH,2025_18
20250505,USDCNH,2025-05-05 18:00:00,0.21680926,0.8236111111,0.2993055556,0,v2,p_20250505,0.8236111111,BEARISH,2025_18
20250505,USDCNH,2025-05-05 18:30:00,0.3318617,0.7878472222,0.1784722222,0,v2,p_20250505,0.7878472222,BEARISH,2025_18
20250505,USDCNH,2025-05-05 18:30:00,0.3318617,0.7878472222,0.1784722222,0,v2,p_20250505,0.7878472222,BEARISH,2025_18
20250505,USDCNH,2025-05-05 19:00:00,0.28417456,0.9260416667,0.0979166667,0,v2,p_20250505,0.9260416667,BEARISH,2025_18
